,date,plant_block,block,plot_id,plant,leaf,sca,plant_stage,honeeydew,lady_beetles,lacewings/eggs,mummies,syrphid_fly,mpb,time,parasitoid_wasp,wasp,bird_cherry_oat_aphid,spider,leafhopper,green_bug,minute_pirate_bug,flower_beetle,grasshopper,midge,bee,flea_beetle,cucumber_beetle,robber_fly,moth,damage,lacewings,aphid_mummies,other_pred,emergence,predators,blister_beetle,flour_beetle,aphid_shed,thrip,white_fly,damsel_bug,tarantula_hawk,cricket,stink_bug,long_legged_fly,scavenger_beetle,fungus_beetle,ant,bean_beetle,spittle_bug,tortoise_beetle,greenbug,thrips_greenbug,flower_beetle_greenbug,x_p,x_bcoa,
135,2016-08-02,E,4,401E,8,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2016-08-02,E,4,401E,9,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2016-08-02,E,4,401E,9,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2016-08-02,E,4,401E,10,1,0.0,blooming,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2016-08-02,E,4,401E,10,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2016-08-02,E,4,402E,1,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2016-08-02,E,4,402E,1,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2016-08-02,E,4,402E,2,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2016-08-02,E,4,402E,2,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2016-08-02,E,4,402E,3,1,0.0,blooming,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2016-08-02,E,4,402E,3,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2016-08-02,E,4,402E,4,1,0.0,blooming,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2016-08-02,E,4,402E,4,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2016-08-02,E,4,402E,5,1,0.0,boot,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2016-08-02,E,4,402E,5,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2016-08-02,E,4,402E,6,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2016-08-02,E,4,402E,6,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2016-08-02,E,4,402E,7,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,2016-08-02,E,4,402E,7,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2016-08-02,E,4,402E,8,1,0.0,blooming,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2016-08-02,E,4,402E,8,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2016-08-02,E,4,402E,9,1,0.0,boot,0,0,0,0,1,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2016-08-02,E,4,402E,9,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2016-08-02,E,4,402E,10,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2016-08-02,E,4,402E,10,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2016-08-02,E,5,501E,1,1,0.0,boot,0,1,0,0,1,1.0,215,1.0,0,25.0,1.0,,0,0,2.0,1.0,0,0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2016-08-02,E,5,501E,1,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2016-08-02,E,5,501E,2,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2016-08-02,E,5,501E,2,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2016-08-02,E,5,501E,3,1,0.0,blooming,0,1,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2016-08-02,E,5,501E,3,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2016-08-02,E,5,501E,4,1,0.0,headed,0,0,0,0,1,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2016-08-02,E,5,501E,4,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,2016-08-02,E,5,501E,5,1,10.0,headed,0,1,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2016-08-02,E,5,501E,5,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2016-08-02,E,5,501E,6,1,0.0,headed,0,1,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2016-08-02,E,5,501E,6,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2016-08-02,E,5,501E,7,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2016-08-02,E,5,501E,7,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2016-08-02,E,5,501E,8,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2016-08-02,E,5,501E,8,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2016-08-02,E,5,501E,9,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2016-08-02,E,5,501E,9,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2016-08-02,E,5,501E,10,1,0.0,headed,0,0,0,0,2,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,2016-08-02,E,5,501E,10,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,2016-08-02,E,5,502E,1,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2016-08-02,E,5,502E,1,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2016-08-02,E,5,502E,2,1,0.0,boot,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2016-08-02,E,5,502E,2,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,2.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2016-08-02,E,5,502E,3,1,0.0,blooming,0,0,0,0,1,1.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2016-08-02,E,5,502E,3,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2016-08-02,E,5,502E,4,1,0.0,headed,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2016-08-02,E,5,502E,4,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2016-08-02,E,5,502E,5,1,0.0,boot,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2016-08-02,E,5,502E,5,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2016-08-02,E,5,502E,6,1,0.0,blooming,0,1,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2016-08-02,E,5,502E,6,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2016-08-02,E,5,502E,7,1,0.0,boot,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2016-08-02,E,5,502E,7,2,0.0,0,0,0,0,0,0,1.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2016-08-02,E,5,502E,8,1,0.0,blooming,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,2016-08-02,E,5,502E,8,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2016-08-02,E,5,502E,9,1,0.0,blooming,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,2016-08-02,E,5,502E,9,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,2016-08-02,E,5,502E,10,1,8.0,blooming,0,3,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2016-08-02,E,5,502E,10,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2016-08-02,E,6,601E,1,1,0.0,headed,0,1,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,2016-08-02,E,6,601E,1,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2016-08-02,E,6,601E,2,1,0.0,headed,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2016-08-02,E,6,601E,2,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2016-08-02,E,6,601E,3,1,0.0,boot,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2016-08-02,E,6,601E,3,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2016-08-02,E,6,601E,4,1,0.0,blooming,0,0,0,0,1,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2016-08-02,E,6,601E,4,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2016-08-02,E,6,601E,5,1,0.0,headed,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2016-08-02,E,6,601E,5,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2016-08-02,E,6,601E,6,1,0.0,headed,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2016-08-02,E,6,601E,6,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2016-08-02,E,6,601E,7,1,0.0,headed,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2016-08-02,E,6,601E,7,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2016-08-02,E,6,601E,8,1,0.0,headed,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2016-08-02,E,6,601E,8,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2016-08-02,E,6,601E,9,1,0.0,blooming,0,0,0,0,1,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2016-08-02,E,6,601E,9,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2016-08-02,E,6,601E,10,1,0.0,blooming,0,0,0,0,1,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2016-08-02,E,6,601E,10,2,1.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2016-08-02,E,6,602E,1,1,0.0,blooming,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2016-08-02,E,6,602E,1,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2016-08-02,E,6,602E,2,1,0.0,headed,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,2016-08-02,E,6,602E,2,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2016-08-02,E,6,602E,3,1,0.0,headed,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2016-08-02,E,6,602E,3,2,0.0,0,0,0,0,0,0,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2016-08-02,E,6,602E,4,1,0.0,headed,0,0,0,0,1,3.0,215,1.0,0,15.0,1.0,,0,0,1.0,1.0,0,0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
