,date,initials,plant_date,block,plot_id,seed_variety,seed_trtmt,spray_trtmt,rep,plant,leaf,plant_stage,honey-dew,sca,greenbug,bird_cherry_oat,english_grain_aphid,aphid_mummies,parasitoid_wasp,lacewing_eggs,lacewing_larvae,brown_lacewing_,green_lacewing,lb_eggs,lb_larvae,ashy_gray_lb,asian_lb,convergent_lb,dusky_lb,spotted_lb,sinuate_lb,7_spotted_lb,mpb,syrphid_fly_larvae,syrphid_fly,spider,time,long_legged_fly,predatory_thrip,lacewing_eggs.1,thrip,,corn_leaf_aphid,pred_thrip,aphid,mite,assassin,cut_worm
162,2017-09-08,ap,C,5.0,501C,S,U,SP,3.0,2.0,1.0,8.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
163,2017-09-08,ap,C,5.0,501C,S,U,SP,3.0,2.0,2.0,8.0,0,20.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
164,2017-09-08,ap,C,5.0,501C,S,U,SP,3.0,3.0,1.0,8.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
165,2017-09-08,ap,C,5.0,501C,S,U,SP,3.0,3.0,2.0,8.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
166,2017-09-08,ap,C,5.0,501C,S,U,SP,3.0,4.0,1.0,8.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
167,2017-09-08,ap,C,5.0,501C,S,U,SP,3.0,4.0,2.0,8.0,0,3.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
168,2017-09-08,ap,C,5.0,501C,S,U,SP,3.0,5.0,1.0,9.0,0,10.0,0,0,0,0,0,5,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
169,2017-09-08,ap,C,5.0,501C,S,U,SP,3.0,5.0,2.0,9.0,0,20.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
170,2017-09-08,ap,C,5.0,502C,S,U,SP,4.0,1.0,1.0,7.0,0,100.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
171,2017-09-08,ap,C,5.0,502C,S,U,SP,4.0,1.0,2.0,7.0,0,5.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
172,2017-09-08,ap,C,5.0,502C,S,U,SP,4.0,2.0,1.0,9.0,0,50.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
173,2017-09-08,ap,C,5.0,502C,S,U,SP,4.0,2.0,2.0,9.0,0,20.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
174,2017-09-08,ap,C,5.0,502C,S,U,SP,4.0,3.0,1.0,8.0,0,2.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
175,2017-09-08,ap,C,5.0,502C,S,U,SP,4.0,3.0,2.0,8.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
176,2017-09-08,ap,C,5.0,502C,S,U,SP,4.0,4.0,1.0,9.0,0,10.0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
177,2017-09-08,ap,C,5.0,502C,S,U,SP,4.0,4.0,2.0,9.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
178,2017-09-08,ap,C,5.0,502C,S,U,SP,4.0,5.0,1.0,9.0,0,10.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
179,2017-09-08,ap,C,5.0,502C,S,U,SP,4.0,5.0,2.0,9.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
180,2017-09-08,ap,C,5.0,503C,S,U,USP,3.0,1.0,1.0,9.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
181,2017-09-08,ap,C,5.0,503C,S,U,USP,3.0,1.0,2.0,9.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
182,2017-09-08,ap,C,5.0,503C,S,U,USP,3.0,2.0,1.0,8.0,0,25.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
183,2017-09-08,ap,C,5.0,503C,S,U,USP,3.0,2.0,2.0,8.0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
184,2017-09-08,ap,C,5.0,503C,S,U,USP,3.0,3.0,1.0,8.0,0,15.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
185,2017-09-08,ap,C,5.0,503C,S,U,USP,3.0,3.0,2.0,8.0,0,10.0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
186,2017-09-08,ap,C,5.0,503C,S,U,USP,3.0,4.0,1.0,8.0,0,20.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
187,2017-09-08,ap,C,5.0,503C,S,U,USP,3.0,4.0,2.0,8.0,0,10.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
188,2017-09-08,ap,C,5.0,503C,S,U,USP,3.0,5.0,1.0,9.0,0,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
189,2017-09-08,ap,C,5.0,503C,S,U,USP,3.0,5.0,2.0,9.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
190,2017-09-08,ap,C,5.0,504C,S,U,USP,4.0,1.0,1.0,8.0,1,5000.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
191,2017-09-08,ap,C,5.0,504C,S,U,USP,4.0,1.0,2.0,8.0,1,3000.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
192,2017-09-08,ap,C,5.0,504C,S,U,USP,4.0,2.0,1.0,8.0,0,50.0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
193,2017-09-08,ap,C,5.0,504C,S,U,USP,4.0,2.0,2.0,8.0,0,10.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
194,2017-09-08,ap,C,5.0,504C,S,U,USP,4.0,3.0,1.0,8.0,0,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
195,2017-09-08,ap,C,5.0,504C,S,U,USP,4.0,3.0,2.0,8.0,0,10.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
196,2017-09-08,ap,C,5.0,504C,S,U,USP,4.0,4.0,1.0,9.0,0,100.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
197,2017-09-08,ap,C,5.0,504C,S,U,USP,4.0,4.0,2.0,9.0,1,20.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
198,2017-09-08,ap,C,5.0,504C,S,U,USP,4.0,5.0,1.0,9.0,0,60.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
199,2017-09-08,ap,C,5.0,504C,S,U,USP,4.0,5.0,2.0,9.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
200,2017-09-08,cc,C,6.0,601C,R,U,SP,3.0,1.0,1.0,9.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
201,2017-09-08,cc,C,6.0,601C,R,U,SP,3.0,1.0,2.0,9.0,0,0.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
202,2017-09-08,cc,C,6.0,601C,R,U,SP,3.0,2.0,1.0,9.0,0,5.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
203,2017-09-08,cc,C,6.0,601C,R,U,SP,3.0,2.0,2.0,9.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
204,2017-09-08,cc,C,6.0,601C,R,U,SP,3.0,3.0,1.0,10.0,0,4.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
205,2017-09-08,cc,C,6.0,601C,R,U,SP,3.0,3.0,2.0,10.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
206,2017-09-08,cc,C,6.0,601C,R,U,SP,3.0,4.0,1.0,8.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
207,2017-09-08,cc,C,6.0,601C,R,U,SP,3.0,4.0,2.0,8.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
208,2017-09-08,cc,C,6.0,601C,R,U,SP,3.0,5.0,1.0,10.0,0,0.0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
209,2017-09-08,cc,C,6.0,601C,R,U,SP,3.0,5.0,2.0,10.0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
210,2017-09-08,cc,C,6.0,602C,R,U,SP,4.0,1.0,1.0,9.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
211,2017-09-08,cc,C,6.0,602C,R,U,SP,4.0,1.0,2.0,9.0,0,2.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
212,2017-09-08,cc,C,6.0,602C,R,U,SP,4.0,2.0,1.0,8.0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
213,2017-09-08,cc,C,6.0,602C,R,U,SP,4.0,2.0,2.0,8.0,0,1.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
214,2017-09-08,cc,C,6.0,602C,R,U,SP,4.0,3.0,1.0,9.0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
215,2017-09-08,cc,C,6.0,602C,R,U,SP,4.0,3.0,2.0,9.0,0,2.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
216,2017-09-08,cc,C,6.0,602C,R,U,SP,4.0,4.0,1.0,8.0,0,150.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
217,2017-09-08,cc,C,6.0,602C,R,U,SP,4.0,4.0,2.0,8.0,0,40.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
218,2017-09-08,cc,C,6.0,602C,R,U,SP,4.0,5.0,1.0,9.0,0,14.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
219,2017-09-08,cc,C,6.0,602C,R,U,SP,4.0,5.0,2.0,9.0,0,7.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
220,2017-09-08,cc,C,6.0,603C,R,U,USP,3.0,1.0,1.0,9.0,0,800.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
221,2017-09-08,cc,C,6.0,603C,R,U,USP,3.0,1.0,2.0,9.0,0,0.0,0,0,0,0,0,2,0.0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
222,2017-09-08,cc,C,6.0,603C,R,U,USP,3.0,2.0,1.0,9.0,0,40.0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
223,2017-09-08,cc,C,6.0,603C,R,U,USP,3.0,2.0,2.0,9.0,1,70.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
224,2017-09-08,cc,C,6.0,603C,R,U,USP,3.0,3.0,1.0,9.0,0,7.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
225,2017-09-08,cc,C,6.0,603C,R,U,USP,3.0,3.0,2.0,9.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
226,2017-09-08,cc,C,6.0,603C,R,U,USP,3.0,4.0,1.0,9.0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
227,2017-09-08,cc,C,6.0,603C,R,U,USP,3.0,4.0,2.0,9.0,0,12.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
228,2017-09-08,cc,C,6.0,603C,R,U,USP,3.0,5.0,1.0,9.0,0,50.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
229,2017-09-08,cc,C,6.0,603C,R,U,USP,3.0,5.0,2.0,9.0,0,60.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
230,2017-09-08,cc,C,6.0,604C,R,U,USP,4.0,1.0,1.0,10.0,0,25.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
231,2017-09-08,cc,C,6.0,604C,R,U,USP,4.0,1.0,2.0,10.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
232,2017-09-08,cc,C,6.0,604C,R,U,USP,4.0,2.0,1.0,10.0,0,40.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
233,2017-09-08,cc,C,6.0,604C,R,U,USP,4.0,2.0,2.0,10.0,0,6.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
234,2017-09-08,cc,C,6.0,604C,R,U,USP,4.0,3.0,1.0,10.0,0,60.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
235,2017-09-08,cc,C,6.0,604C,R,U,USP,4.0,3.0,2.0,10.0,0,12.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
236,2017-09-08,cc,C,6.0,604C,R,U,USP,4.0,4.0,1.0,9.0,0,80.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
237,2017-09-08,cc,C,6.0,604C,R,U,USP,4.0,4.0,2.0,9.0,1,2000.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
238,2017-09-08,cc,C,6.0,604C,R,U,USP,4.0,5.0,1.0,10.0,0,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
239,2017-09-08,cc,C,6.0,604C,R,U,USP,4.0,5.0,2.0,10.0,0,60.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
240,2017-09-08,cc,C,7.0,701C,R,N,SP,3.0,1.0,1.0,8.0,0,3.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
241,2017-09-08,cc,C,7.0,701C,R,N,SP,3.0,1.0,2.0,8.0,0,50.0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
242,2017-09-08,cc,C,7.0,701C,R,N,SP,3.0,2.0,1.0,10.0,1,40.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
243,2017-09-08,cc,C,7.0,701C,R,N,SP,3.0,2.0,2.0,10.0,0,40.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
244,2017-09-08,cc,C,7.0,701C,R,N,SP,3.0,3.0,1.0,10.0,0,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
245,2017-09-08,cc,C,7.0,701C,R,N,SP,3.0,3.0,2.0,10.0,1,200.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
246,2017-09-08,cc,C,7.0,701C,R,N,SP,3.0,4.0,1.0,10.0,0,30.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
247,2017-09-08,cc,C,7.0,701C,R,N,SP,3.0,4.0,2.0,10.0,0,10.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
248,2017-09-08,cc,C,7.0,701C,R,N,SP,3.0,5.0,1.0,10.0,0,50.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
249,2017-09-08,cc,C,7.0,701C,R,N,SP,3.0,5.0,2.0,10.0,0,2.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
250,2017-09-08,cc,C,7.0,702C,R,N,SP,4.0,1.0,1.0,10.0,1,70.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
251,2017-09-08,cc,C,7.0,702C,R,N,SP,4.0,1.0,2.0,10.0,0,2.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
252,2017-09-08,cc,C,7.0,702C,R,N,SP,4.0,2.0,1.0,8.0,0,500.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
253,2017-09-08,cc,C,7.0,702C,R,N,SP,4.0,2.0,2.0,8.0,1,500.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
254,2017-09-08,cc,C,7.0,702C,R,N,SP,4.0,3.0,1.0,8.0,0,50.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
255,2017-09-08,cc,C,7.0,702C,R,N,SP,4.0,3.0,2.0,8.0,0,80.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
256,2017-09-08,cc,C,7.0,702C,R,N,SP,4.0,4.0,1.0,10.0,0,60.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
257,2017-09-08,cc,C,7.0,702C,R,N,SP,4.0,4.0,2.0,10.0,0,14.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
258,2017-09-08,cc,C,7.0,702C,R,N,SP,4.0,5.0,1.0,9.0,0,60.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
259,2017-09-08,cc,C,7.0,702C,R,N,SP,4.0,5.0,2.0,9.0,0,15.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
260,2017-09-08,cc,C,7.0,703C,R,N,USP,3.0,1.0,1.0,10.0,0,30.0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
261,2017-09-08,cc,C,7.0,703C,R,N,USP,3.0,1.0,2.0,10.0,0,7.0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
262,2017-09-08,cc,C,7.0,703C,R,N,USP,3.0,2.0,1.0,8.0,0,100.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
263,2017-09-08,cc,C,7.0,703C,R,N,USP,3.0,2.0,2.0,8.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
264,2017-09-08,cc,C,7.0,703C,R,N,USP,3.0,3.0,1.0,10.0,0,25.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
265,2017-09-08,cc,C,7.0,703C,R,N,USP,3.0,3.0,2.0,10.0,0,80.0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
266,2017-09-08,cc,C,7.0,703C,R,N,USP,3.0,4.0,1.0,9.0,0,18.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
267,2017-09-08,cc,C,7.0,703C,R,N,USP,3.0,4.0,2.0,9.0,0,12.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
268,2017-09-08,cc,C,7.0,703C,R,N,USP,3.0,5.0,1.0,8.0,0,25.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
269,2017-09-08,cc,C,7.0,703C,R,N,USP,3.0,5.0,2.0,8.0,1,50.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,251,0,1.0,0.0,0,0,0,0,0,0,0,0
